tweet_id,timestamp,refined_text,dog_name,dog_stage,image_link,expanded_urls,source,prediction_1_confidence,prediction_2_confidence,prediction_3_confidence,most_confident_prediction,prediction_1,prediction_2,prediction_3,prediction_1_isdog,prediction_2_isdog,prediction_3_isdog,rating_fraction,retweet_count,favorite_count
668955713004314625,2015-11-24 00:54:05,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! ,a,,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,https://twitter.com/dog_rates/status/668955713004314625/photo/1,Twitter for iPhone,0.367492,0.272621,0.0670063,1,cocker_spaniel,Lakeland_terrier,soft-coated_wheaten_terrier,True,True,True,1.0,63,240
668960084974809088,2015-11-24 01:11:27,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 ,Jaycob,,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,https://twitter.com/dog_rates/status/668960084974809088/photo/1,Twitter for iPhone,0.226309,0.165878,0.0567261,1,shower_curtain,Chesapeake_Bay_retriever,bathtub,False,True,False,1.0,209,617
668975677807423489,2015-11-24 02:13:25,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 ,Jeremy,,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,https://twitter.com/dog_rates/status/668975677807423489/photo/1,Twitter for iPhone,0.605437,0.184783,0.116299,1,basset,Welsh_springer_spaniel,Saint_Bernard,True,True,True,1.1,495,1150
668979806671884288,2015-11-24 02:29:49,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 ,Chaz,,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,https://twitter.com/dog_rates/status/668979806671884288/photo/1,Twitter for iPhone,0.608537,0.097078,0.0760222,1,golden_retriever,Irish_setter,redbone,True,True,True,1.2,291,700
668981893510119424,2015-11-24 02:38:07,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner ,,,https://pbs.twimg.com/media/CUize-0WEAAerAK.jpg,https://twitter.com/dog_rates/status/668981893510119424/photo/1,Twitter for iPhone,0.447246,0.238625,0.0402269,1,jellyfish,coral_reef,goldfish,False,False,False,0.4,257,478
668986018524233728,2015-11-24 02:54:30,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 ,Ruby,,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,https://twitter.com/dog_rates/status/668986018524233728/photo/1,Twitter for iPhone,0.976103,0.00563972,0.00391265,1,doormat,Chihuahua,Norfolk_terrier,False,True,True,0.9,139,477
668988183816871936,2015-11-24 03:03:06,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 ,,,https://pbs.twimg.com/media/CUi5M7TXIAAY0gj.jpg,https://twitter.com/dog_rates/status/668988183816871936/photo/1,Twitter for iPhone,0.999614,0.00022809,6.71787e-05,1,Arabian_camel,bison,llama,False,False,False,0.7,389,796
668989615043424256,2015-11-24 03:08:48,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh ,Bernie,,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,https://twitter.com/dog_rates/status/668989615043424256/photo/1,Twitter for iPhone,0.917326,0.014917500000000004,0.0135244,1,pug,waffle_iron,Chihuahua,True,False,True,0.3,288,592
668992363537309700,2015-11-24 03:19:43,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog ,Harrison,,https://pbs.twimg.com/media/CUi9ARGWUAEyWqo.jpg,https://twitter.com/dog_rates/status/668992363537309700/photo/1,Twitter for iPhone,0.287506,0.206048,0.0814193,1,lynx,tabby,koala,False,False,False,0.8,292,657
668994913074286592,2015-11-24 03:29:51,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well ,,,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,https://twitter.com/dog_rates/status/668994913074286592/photo/1,Twitter for iPhone,0.11378900000000003,0.0897633,0.08218639999999999,1,hog,English_springer,French_bulldog,False,True,True,0.5,187,389
669000397445533696,2015-11-24 03:51:38,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance ,Terrance,,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,https://twitter.com/dog_rates/status/669000397445533696/photo/1,Twitter for iPhone,0.82294,0.177035,2.33526e-05,1,Pembroke,Cardigan,basenji,True,True,True,1.1,5497,18616
669006782128353280,2015-11-24 04:17:01,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him ,Tucker,,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,https://twitter.com/dog_rates/status/669006782128353280/photo/1,Twitter for iPhone,0.127178,0.05421469999999999,0.0485916,1,Chihuahua,Italian_greyhound,pillow,True,True,False,1.2,209,510
669015743032369152,2015-11-24 04:52:37,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog ,,,https://pbs.twimg.com/media/CUjSRNCXAAQ6Y_8.jpg,https://twitter.com/dog_rates/status/669015743032369152/photo/1,Twitter for iPhone,0.275927,0.173516,0.073911,1,comic_book,bib,jersey,False,False,False,1.0,322,648
669037058363662336,2015-11-24 06:17:19,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 ",,,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,https://twitter.com/dog_rates/status/669037058363662336/photo/1,Twitter for iPhone,0.803528,0.0538711,0.0322574,1,Chihuahua,Pomeranian,chow,True,True,True,1.0,263,570
669203728096960512,2015-11-24 17:19:36,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy ,Samsom,,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,https://twitter.com/dog_rates/status/669203728096960512/photo/1,Twitter for iPhone,0.910452,0.0550896,0.0148966,1,pug,French_bulldog,Chihuahua,True,True,True,0.9,406,885
669214165781868544,2015-11-24 18:01:05,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast ,Jaspers,,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,https://twitter.com/dog_rates/status/669214165781868544/photo/1,Twitter for iPhone,0.435396,0.310143,0.068201,1,minivan,police_van,minibus,False,False,False,1.0,135,384
669216679721873412,2015-11-24 18:11:04,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly ,Clarq,,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,https://twitter.com/dog_rates/status/669216679721873412/photo/1,Twitter for iPhone,0.992758,0.00337904,0.00122963,1,golden_retriever,Irish_setter,Saluki,True,True,True,0.8,346,1052
669324657376567296,2015-11-25 01:20:08,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf ,Ralf,,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,https://twitter.com/dog_rates/status/669324657376567296/photo/1,Twitter for iPhone,0.201659,0.131544,0.10143,1,seashore,Cardigan,sandbar,False,True,False,1.1,182,439
669327207240699904,2015-11-25 01:30:16,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all ,,,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,https://twitter.com/dog_rates/status/669327207240699904/photo/1,Twitter for iPhone,0.919584,0.0496695,0.0102161,1,golden_retriever,Labrador_retriever,kuvasz,True,True,True,1.3,101,496
669328503091937280,2015-11-25 01:35:25,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk ,Kirk,,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,https://twitter.com/dog_rates/status/669328503091937280/photo/1,Twitter for iPhone,0.424202,0.23766,0.0525717,1,Siberian_husky,Eskimo_dog,malamute,True,True,True,1.2,363,904
669351434509529089,2015-11-25 03:06:32,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 ,Sully,,https://pbs.twimg.com/media/CUoDk8mWsAAMyBL.jpg,https://twitter.com/dog_rates/status/669351434509529089/photo/1,Twitter for iPhone,0.756829,0.23352,0.00381188,1,cuirass,breastplate,bulletproof_vest,False,False,False,1.0,153,377
669354382627049472,2015-11-25 03:18:15,Meet Dug. Dug fucken loves peaches. 8/10 ,Dug,,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,https://twitter.com/dog_rates/status/669354382627049472/photo/1,Twitter for iPhone,0.97399,0.010832,0.00209865,1,Chihuahua,French_bulldog,Pekinese,True,True,True,0.8,1086,2371
669359674819481600,2015-11-25 03:39:17,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick ,Saydee,,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,https://twitter.com/dog_rates/status/669359674819481600/photo/1,Twitter for iPhone,0.367818,0.280642,0.184246,1,Labrador_retriever,German_short-haired_pointer,Chesapeake_Bay_retriever,True,True,True,1.1,103,330
669363888236994561,2015-11-25 03:56:01,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend ,,,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,https://twitter.com/dog_rates/status/669363888236994561/photo/1,Twitter for iPhone,0.539004,0.40655,0.0414844,1,golden_retriever,Irish_setter,cocker_spaniel,True,True,True,1.0,200,556
669367896104181761,2015-11-25 04:11:57,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip ,Chip,,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,https://twitter.com/dog_rates/status/669367896104181761/photo/1,Twitter for iPhone,0.749394,0.133579,0.030198400000000007,1,basset,beagle,Welsh_springer_spaniel,True,True,True,1.0,128,405
669371483794317312,2015-11-25 04:26:12,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him ,Oliviér,,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,https://twitter.com/dog_rates/status/669371483794317312/photo/1,Twitter for iPhone,0.483268,0.307465,0.07052380000000001,1,Brabancon_griffon,miniature_pinscher,redbone,True,True,True,1.0,148,434
669375718304980992,2015-11-25 04:43:02,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl ,Billl,,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,https://twitter.com/dog_rates/status/669375718304980992/photo/1,Twitter for iPhone,0.168762,0.107479,0.0978459,1,Airedale,Norfolk_terrier,Lakeland_terrier,True,True,True,0.6,626,1168
669393256313184256,2015-11-25 05:52:43,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well ,Ronduh,,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,https://twitter.com/dog_rates/status/669393256313184256/photo/1,Twitter for iPhone,0.359843,0.139519,0.132746,1,cocker_spaniel,Blenheim_spaniel,toy_poodle,True,True,True,1.0,62,312
669564461267722241,2015-11-25 17:13:02,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots ,a,,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,https://twitter.com/dog_rates/status/669564461267722241/photo/1,Twitter for iPhone,0.623685,0.25992,0.0825297,1,toy_poodle,miniature_poodle,standard_poodle,True,True,True,1.0,104,335
669567591774625800,2015-11-25 17:25:28,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 ,Kollin,,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,https://twitter.com/dog_rates/status/669567591774625800/photo/1,Twitter for iPhone,0.980511,0.00916644,0.00265851,1,Chihuahua,toy_terrier,miniature_pinscher,True,True,True,0.9,45,201
669571471778410496,2015-11-25 17:40:53,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith ,Keith,,https://pbs.twimg.com/media/CUrLsI-UsAALfUL.jpg,https://twitter.com/dog_rates/status/669571471778410496/photo/1,Twitter for iPhone,0.8734879999999999,0.0412593,0.0154005,1,minivan,pickup,beach_wagon,False,False,False,0.7,877,1401
669573570759163904,2015-11-25 17:49:14,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 ,Linda,,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,https://twitter.com/dog_rates/status/669573570759163904/photo/1,Twitter for iPhone,0.946828,0.0223436,0.00946166,1,West_Highland_white_terrier,miniature_schnauzer,cairn,True,True,True,1.0,120,387
669583744538451968,2015-11-25 18:29:39,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet ,,,https://pbs.twimg.com/media/CUrW3DWXIAAiRqk.jpg,https://twitter.com/dog_rates/status/669583744538451968/photo/1,Twitter for iPhone,0.174315,0.120407,0.0720994,1,candle,lampshade,plunger,False,False,False,0.6,797,1315
669597912108789760,2015-11-25 19:25:57,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af ,Skye,,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,https://twitter.com/dog_rates/status/669597912108789760/photo/1,Twitter for iPhone,0.595665,0.214474,0.147235,1,Eskimo_dog,Siberian_husky,white_wolf,True,True,False,1.0,131,447
669603084620980224,2015-11-25 19:46:30,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 ",,,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,https://twitter.com/dog_rates/status/669603084620980224/photo/1,Twitter for iPhone,0.659619,0.193539,0.0393271,1,Maltese_dog,Tibetan_terrier,Shih-Tzu,True,True,True,1.0,316,840
669625907762618368,2015-11-25 21:17:12,This is Penny. She's having fun AND being safe. 12/10 very responsible pup ,Penny,,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,https://twitter.com/dog_rates/status/669625907762618368/photo/1,Twitter for iPhone,0.874502,0.0554081,0.0268543,1,seat_belt,golden_retriever,Labrador_retriever,False,True,True,1.2,1559,3106
669661792646373376,2015-11-25 23:39:47,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 ,a,,https://pbs.twimg.com/media/CUsd2TfWwAAmdjb.jpg,https://twitter.com/dog_rates/status/669661792646373376/photo/1,Twitter for iPhone,0.262802,0.148263,0.116374,1,weasel,Siamese_cat,hamster,False,False,False,0.5,365,713
669680153564442624,2015-11-26 00:52:45,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole ,Shawwn,,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,https://twitter.com/dog_rates/status/669680153564442624/photo/1,Twitter for iPhone,0.141257,0.137744,0.103792,1,dalmatian,borzoi,Labrador_retriever,True,True,True,0.8,241,580
669682095984410625,2015-11-26 01:00:28,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie ,Louie,,https://pbs.twimg.com/media/CUswUBRUAAAahAo.jpg,https://twitter.com/dog_rates/status/669682095984410625/photo/1,Twitter for iPhone,0.188397,0.0868867,0.08259860000000001,1,Christmas_stocking,studio_couch,bookcase,False,False,False,0.9,115,310
669683899023405056,2015-11-26 01:07:38,This is Kloey. Her mother was a unicorn. 10/10 ,Kloey,,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,https://twitter.com/dog_rates/status/669683899023405056/photo/1,Twitter for iPhone,0.998275,0.000605476,0.000515688,1,Pomeranian,Chihuahua,Pekinese,True,True,True,1.0,93,337
669749430875258880,2015-11-26 05:28:02,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence ,Clarence,,https://pbs.twimg.com/media/CUttjYtWcAAdPgI.jpg,https://twitter.com/dog_rates/status/669749430875258880/photo/1,Twitter for iPhone,0.245794,0.10942,0.105664,1,washbasin,toilet_seat,paper_towel,False,False,False,0.8,55,226
669753178989142016,2015-11-26 05:42:55,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours ,Chester,,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,https://twitter.com/dog_rates/status/669753178989142016/photo/1,Twitter for iPhone,0.8584940000000001,0.0263188,0.022405200000000004,1,Pembroke,hamster,Shetland_sheepdog,True,False,True,1.0,339,704
669923323644657664,2015-11-26 16:59:01,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well ,a,,https://pbs.twimg.com/media/CUwLtPeU8AAfAb2.jpg,https://twitter.com/dog_rates/status/669923323644657664/photo/1,Twitter for iPhone,0.343063,0.110289,0.0801485,1,car_mirror,seat_belt,wing,False,False,False,1.0,50,202
669926384437997569,2015-11-26 17:11:11,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute ,,,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,https://twitter.com/dog_rates/status/669926384437997569/photo/1,Twitter for iPhone,0.984231,0.0102311,0.00221897,1,Pomeranian,keeshond,papillon,True,True,True,1.2,81,337
669942763794931712,2015-11-26 18:16:16,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru ,Andru,,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,https://twitter.com/dog_rates/status/669942763794931712/photo/1,Twitter for iPhone,0.743216,0.217282,0.0284735,1,vizsla,redbone,Rhodesian_ridgeback,True,True,True,1.1,131,443
669970042633789440,2015-11-26 20:04:40,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 ,Julio,,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,https://twitter.com/dog_rates/status/669970042633789440/photo/1,Twitter for iPhone,0.734744,0.13106600000000002,0.0815094,1,miniature_pinscher,Rottweiler,Doberman,True,True,True,1.0,43,271
669972011175813120,2015-11-26 20:12:29,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once ,,,https://pbs.twimg.com/media/CUw3_QiUEAA8cT9.jpg,https://twitter.com/dog_rates/status/669972011175813120/photo/1,Twitter for iPhone,0.953071,0.00702672,0.00536817,1,teddy,koala,fur_coat,False,False,False,1.0,132,392
669993076832759809,2015-11-26 21:36:12,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers ,Zoey,,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,https://twitter.com/dog_rates/status/669993076832759809/photo/1,Twitter for iPhone,0.17632,0.097487,0.08650160000000001,1,piggy_bank,hair_spray,toy_poodle,False,False,True,0.9,70,281
670003130994700288,2015-11-26 22:16:09,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent ,Raphael,,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,https://twitter.com/dog_rates/status/670003130994700288/photo/1,Twitter for iPhone,0.375313,0.17491099999999998,0.115888,1,beagle,Saint_Bernard,English_foxhound,True,True,True,1.0,77,294
670037189829525505,2015-11-27 00:31:29,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable ,,,https://pbs.twimg.com/media/CUxzQ-nWIAAgJUm.jpg,https://twitter.com/dog_rates/status/670037189829525505/photo/1,Twitter for iPhone,0.273767,0.0928884,0.0507279,1,pot,tray,doormat,False,False,False,0.5,240,527
670040295598354432,2015-11-27 00:43:49,😂😂😂 10/10 for the dog and the owner ,,,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,https://twitter.com/dog_rates/status/670040295598354432/photo/1,Twitter for iPhone,0.901552,0.0266596,0.0124376,1,web_site,borzoi,Chihuahua,False,True,True,1.0,96,654
670046952931721218,2015-11-27 01:10:17,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s ,Ben,,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,https://twitter.com/dog_rates/status/670046952931721218/photo/1,Twitter for iPhone,0.998335,0.000647289,0.000391866,1,Blenheim_spaniel,beagle,Brittany_spaniel,True,True,True,1.1,151,574
670055038660800512,2015-11-27 01:42:24,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 ,Tommy,,https://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,https://twitter.com/dog_rates/status/670055038660800512/photo/1,Twitter for iPhone,0.563631,0.296649,0.0318392,1,snail,slug,bolete,False,False,False,0.3,279,592
670061506722140161,2015-11-27 02:08:07,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 ",Liam,,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,https://twitter.com/dog_rates/status/670061506722140161/photo/1,Twitter for iPhone,0.329339,0.305294,0.111686,1,Italian_greyhound,American_Staffordshire_terrier,whippet,True,True,True,1.1,289,664
670069087419133954,2015-11-27 02:38:14,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog ,Randall,,https://pbs.twimg.com/media/CUyQRzHWoAAhF1D.jpg,https://twitter.com/dog_rates/status/670069087419133954/photo/1,Twitter for iPhone,0.313829,0.13833099999999998,0.0456732,1,boathouse,birdhouse,ashcan,False,False,False,0.5,205,550
670073503555706880,2015-11-27 02:55:47,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston ,Winston,,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,https://twitter.com/dog_rates/status/670073503555706880/photo/1,Twitter for iPhone,0.6018859999999999,0.340106,0.0500413,1,malamute,Siberian_husky,Eskimo_dog,True,True,True,1.0,677,1381
670079681849372674,2015-11-27 03:20:20,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 ,Fabio,,https://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,https://twitter.com/dog_rates/status/670079681849372674/photo/1,Twitter for iPhone,0.157477,0.131846,0.0606782,1,mud_turtle,terrapin,box_turtle,False,False,False,1.0,1055,1951
670086499208155136,2015-11-27 03:47:25,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 ",,,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,https://twitter.com/dog_rates/status/670086499208155136/photo/1,Twitter for iPhone,0.273492,0.132944,0.124562,1,German_short-haired_pointer,Staffordshire_bullterrier,bluetick,True,True,True,1.0,217,618
670093938074779648,2015-11-27 04:16:59,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 ,Wally,,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,https://twitter.com/dog_rates/status/670093938074779648/photo/1,Twitter for iPhone,0.383346,0.153678,0.138543,1,toy_poodle,miniature_poodle,chow,True,True,True,0.9,275,905
670290420111441920,2015-11-27 17:17:44,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 ,Sandra,,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,https://twitter.com/dog_rates/status/670290420111441920/photo/1,Twitter for iPhone,0.368876,0.282102,0.178795,1,Chihuahua,Pomeranian,papillon,True,True,True,1.1,249,623
670303360680108032,2015-11-27 18:09:09,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 ,a,,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,https://twitter.com/dog_rates/status/670303360680108032/photo/1,Twitter for iPhone,0.380278,0.342806,0.156249,1,Shetland_sheepdog,Cardigan,guinea_pig,True,True,False,0.9,107,382
670319130621435904,2015-11-27 19:11:49,"AT DAWN...
WE RIDE

11/10 ",,,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,https://twitter.com/dog_rates/status/670319130621435904/photo/1,Twitter for iPhone,0.254856,0.227716,0.223263,1,Irish_terrier,briard,soft-coated_wheaten_terrier,True,True,True,1.1,1064,3461
670338931251150849,2015-11-27 20:30:30,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters ,Butters,,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,https://twitter.com/dog_rates/status/670338931251150849/photo/1,Twitter for iPhone,0.245033,0.137709,0.0891725,1,cairn,West_Highland_white_terrier,miniature_schnauzer,True,True,True,1.0,96,371
670361874861563904,2015-11-27 22:01:40,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 ,a,,https://pbs.twimg.com/media/CU2akCQWsAIbaOV.jpg,https://twitter.com/dog_rates/status/670361874861563904/photo/1,Twitter for iPhone,0.974075,0.0110676,0.00389691,1,platypus,spotted_salamander,bison,False,False,False,0.9,55,288
670374371102445568,2015-11-27 22:51:19,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 ,Daisy,,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,https://twitter.com/dog_rates/status/670374371102445568/photo/1,Twitter for iPhone,0.974936,0.0116613,0.00268899,1,English_springer,English_setter,cocker_spaniel,True,True,True,1.2,236,668
670385711116361728,2015-11-27 23:36:23,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 ,Larry,,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,https://twitter.com/dog_rates/status/670385711116361728/photo/1,Twitter for iPhone,0.178027,0.105969,0.0787197,1,whippet,Chesapeake_Bay_retriever,beagle,True,True,True,0.8,172,488
670403879788544000,2015-11-28 00:48:35,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup ,Nigel,,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,https://twitter.com/dog_rates/status/670403879788544000/photo/1,Twitter for iPhone,0.8022229999999999,0.172557,0.0071628,1,pug,French_bulldog,bull_mastiff,True,True,True,1.0,128,374
670408998013820928,2015-11-28 01:08:55,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 ,Peanut,,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,https://twitter.com/dog_rates/status/670408998013820928/photo/1,Twitter for iPhone,0.999945,1.76343e-05,1.47073e-05,1,ping-pong_ball,tennis_ball,racket,False,False,False,1.0,187,485
670411370698022913,2015-11-28 01:18:21,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 ,Scooter,,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,https://twitter.com/dog_rates/status/670411370698022913/photo/1,Twitter for iPhone,0.584397,0.0642008,0.0608677,1,Maltese_dog,miniature_schnauzer,toy_poodle,True,True,True,1.2,765,1787
670417414769758208,2015-11-28 01:42:22,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho ,,,https://pbs.twimg.com/media/CU3NE8EWUAEVdPD.jpg,https://twitter.com/dog_rates/status/670417414769758208/photo/1,Twitter for iPhone,0.493257,0.460565,0.00814587,1,sea_urchin,porcupine,cardoon,False,False,False,0.6,280,501
